total_pnl,max_dd,ending
1796.6299999999999,29.11999999999989,2796.63
2005.87,77.73999999999978,3005.87
1790.12,77.74000000000001,2790.12
1635.6,77.74000000000001,2635.6
1886.62,65.35000000000002,2886.62
2289.08,77.74000000000001,3289.08
1856.2,104.81000000000006,2856.2
1849.52,77.74000000000001,2849.52
1919.5,65.34999999999991,2919.5
1790.08,65.34999999999991,2790.08
1780.3799999999999,77.74000000000001,2780.38
1612.42,29.11999999999989,2612.42
2284.41,68.07999999999993,3284.41
2063.94,11.169999999999618,3063.94
1970.7,77.74000000000001,2970.7
1760.6299999999999,32.74999999999977,2760.63
1414.92,77.74000000000001,2414.92
1734.65,65.34999999999991,2734.65
1724.79,65.34999999999991,2724.79
1902.94,77.73999999999978,2902.94
1761.81,77.73999999999978,2761.81
1584.31,86.46999999999935,2584.31
1662.18,86.47000000000003,2662.1800000000003
1737.73,65.34999999999991,2737.73
1903.1,77.73999999999978,2903.1
2040.45,77.74000000000001,3040.45
1988.47,29.11999999999989,2988.4700000000003
1668.25,77.73999999999978,2668.25
1941.5,77.73999999999978,2941.5
1661.99,77.74000000000001,2661.99
2092.55,65.34999999999991,3092.55
1451.64,77.74000000000001,2451.6400000000003
1794.34,77.73999999999978,2794.34
1494.21,77.73999999999978,2494.21
2333.41,6.6099999999999,3333.41
2188.2,113.46000000000004,3188.2
1983.94,74.85999999999967,2983.94
1687.1299999999999,77.74000000000001,2687.13
1525.42,77.74000000000001,2525.42
1826.3799999999999,77.74000000000001,2826.38
1806.77,65.35000000000002,2806.77
1872.34,65.34999999999991,2872.34
2110.46,77.73999999999978,3110.46
2012.86,6.670000000000073,3012.8599999999997
1678.35,77.74000000000001,2678.35
1926.62,65.34999999999991,2926.62
2025.71,5.380000000000109,3025.71
1605.57,77.74000000000001,2605.5699999999997
2162.18,77.73999999999978,3162.18
1591.07,97.67999999999893,2591.0699999999997
1895.62,65.35000000000002,2895.62
1562.3,77.74000000000001,2562.3
1982.74,77.74000000000001,2982.74
1295.77,105.72999999999979,2295.77
1879.46,77.73999999999978,2879.46
1584.93,92.41999999999962,2584.9300000000003
1910.73,9.47999999999979,2910.73
2330.1,77.73999999999978,3330.1
1862.77,77.74000000000001,2862.77
1787.51,77.73999999999978,2787.51
1480.18,77.74000000000001,2480.1800000000003
