total_pnl,max_dd,ending_balance
76.02999999999999,80.73000000000025,1076.03
76.02999999999999,128.11,1076.03
76.02999999999999,108.00000000000011,1076.03
76.02999999999999,120.48000000000025,1076.03
76.02999999999999,81.31999999999994,1076.03
76.02999999999999,141.4300000000003,1076.03
76.02999999999999,84.32999999999993,1076.03
76.02999999999999,166.4000000000001,1076.03
76.02999999999999,63.06999999999982,1076.03
76.02999999999999,86.34000000000003,1076.03
76.02999999999999,62.23000000000002,1076.03
76.02999999999999,88.15000000000009,1076.03
76.02999999999999,126.22000000000003,1076.03
76.02999999999999,84.45000000000027,1076.03
76.02999999999999,102.99000000000046,1076.03
76.02999999999999,114.44000000000074,1076.03
76.02999999999999,105.86000000000035,1076.03
76.02999999999999,95.5500000000003,1076.03
76.02999999999999,169.20000000000005,1076.03
76.02999999999999,123.30000000000018,1076.03
76.02999999999999,117.53999999999974,1076.03
76.02999999999999,54.49000000000012,1076.03
76.02999999999999,99.78999999999985,1076.03
76.02999999999999,121.60000000000048,1076.03
76.02999999999999,106.33000000000004,1076.03
76.02999999999999,52.80000000000018,1076.03
76.02999999999999,201.34000000000015,1076.03
76.02999999999999,122.01000000000056,1076.03
76.02999999999999,134.37000000000035,1076.03
76.02999999999999,137.4600000000005,1076.03
76.02999999999999,71.9599999999997,1076.03
76.02999999999999,144.36999999999966,1076.03
76.02999999999999,181.47000000000048,1076.03
76.02999999999999,92.72999999999979,1076.03
76.02999999999999,80.38000000000011,1076.03
76.02999999999999,122.54000000000008,1076.03
76.02999999999999,107.55000000000007,1076.03
76.02999999999999,71.99000000000001,1076.03
76.02999999999999,170.8900000000001,1076.03
76.02999999999999,112.82000000000016,1076.03
76.02999999999999,121.78000000000043,1076.03
76.02999999999999,112.91000000000042,1076.03
76.02999999999999,73.49000000000001,1076.03
76.02999999999999,78.92999999999995,1076.03
76.02999999999999,68.88000000000011,1076.03
76.02999999999999,92.23000000000025,1076.03
76.02999999999999,81.35000000000025,1076.03
76.02999999999999,96.45000000000039,1076.03
76.02999999999999,122.75999999999999,1076.03
76.02999999999999,141.4600000000005,1076.03
76.02999999999999,69.77999999999997,1076.03
76.02999999999999,121.66999999999985,1076.03
76.02999999999999,145.8900000000001,1076.03
76.02999999999999,173.62,1076.03
76.02999999999999,122.7000000000005,1076.03
76.02999999999999,127.80000000000064,1076.03
76.02999999999999,85.90999999999997,1076.03
76.02999999999999,160.94000000000005,1076.03
76.02999999999999,79.99000000000001,1076.03
76.02999999999999,85.62000000000057,1076.03
76.02999999999999,90.08000000000015,1076.03
76.02999999999999,129.71000000000072,1076.03
76.02999999999999,68.12000000000012,1076.03
76.02999999999999,76.16000000000076,1076.03
76.02999999999999,113.63999999999999,1076.03
