timestamp,equity,cash,open_positions
2023-05-14 08:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-14 12:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-14 16:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-14 20:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-15 00:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-15 04:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-15 08:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-15 12:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-15 16:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-15 20:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-16 00:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-16 04:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-16 08:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-16 12:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-16 16:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-16 20:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-17 00:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-17 04:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-17 08:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-17 12:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-17 16:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-17 20:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-18 00:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-18 04:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-18 08:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-18 12:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-18 16:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-18 20:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-19 00:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-19 04:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-19 08:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-19 12:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-19 16:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-19 20:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-20 00:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-20 04:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-20 08:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-20 12:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-20 16:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-20 20:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-21 00:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-21 04:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-21 08:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-21 12:00:00,1006.0626475196381,1006.0626475196381,0
2023-05-21 16:00:00,1006.0626475196381,862.9836419409714,1
2023-05-21 20:00:00,870.9555548969714,862.9836419409714,1
2023-05-22 00:00:00,872.6101028689715,916.165210807071,1
2023-05-22 04:00:00,913.753745142071,916.165210807071,1
2023-05-22 08:00:00,910.922217716071,1016.896498150197,0
2023-05-22 12:00:00,1016.896498150197,1016.896498150197,0
2023-05-22 16:00:00,1016.896498150197,1016.896498150197,0
2023-05-22 20:00:00,1016.896498150197,1016.896498150197,0
2023-05-23 00:00:00,1016.896498150197,1016.896498150197,0
2023-05-23 04:00:00,1016.896498150197,1016.896498150197,0
2023-05-23 08:00:00,1016.896498150197,1016.896498150197,0
2023-05-23 12:00:00,1016.896498150197,1016.896498150197,0
2023-05-23 16:00:00,1016.896498150197,1016.896498150197,0
2023-05-23 20:00:00,1016.896498150197,1016.896498150197,0
2023-05-24 00:00:00,1016.896498150197,1016.896498150197,0
2023-05-24 04:00:00,1016.896498150197,1016.896498150197,0
2023-05-24 08:00:00,1016.896498150197,1016.896498150197,0
2023-05-24 12:00:00,1016.896498150197,1016.896498150197,0
2023-05-24 16:00:00,1016.896498150197,922.851621755197,1
2023-05-24 20:00:00,922.616325739197,922.851621755197,1
2023-05-25 00:00:00,920.322189583197,1016.8357688734724,0
2023-05-25 04:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-25 08:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-25 12:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-25 16:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-25 20:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-26 00:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-26 04:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-26 08:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-26 12:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-26 16:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-26 20:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-27 00:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-27 04:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-27 08:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-27 12:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-27 16:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-27 20:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-28 00:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-28 04:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-28 08:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-28 12:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-28 16:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-28 20:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-29 00:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-29 04:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-29 08:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-29 12:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-29 16:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-29 20:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-30 00:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-30 04:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-30 08:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-30 12:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-30 16:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-30 20:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-31 00:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-31 04:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-31 08:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-31 12:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-31 16:00:00,1016.8357688734724,1016.8357688734724,0
2023-05-31 20:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-01 00:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-01 04:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-01 08:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-01 12:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-01 16:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-01 20:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-02 00:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-02 04:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-02 08:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-02 12:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-02 16:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-02 20:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-03 00:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-03 04:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-03 08:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-03 12:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-03 16:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-03 20:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-04 00:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-04 04:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-04 08:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-04 12:00:00,1016.8357688734724,1016.8357688734724,0
2023-06-04 16:00:00,1016.8357688734724,902.827898956139,1
2023-06-04 20:00:00,897.0779189481391,902.827898956139,1
2023-06-05 00:00:00,892.715333580139,1017.3579248663087,0
2023-06-05 04:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-05 08:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-05 12:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-05 16:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-05 20:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-06 00:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-06 04:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-06 08:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-06 12:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-06 16:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-06 20:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-07 00:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-07 04:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-07 08:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-07 12:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-07 16:00:00,1017.3579248663087,1017.3579248663087,0
2023-06-07 20:00:00,1017.3579248663087,957.6029807503087,1
2023-06-08 00:00:00,959.2294239063087,957.6029807503087,1
2023-06-08 04:00:00,957.4971175863087,1020.344359007978,0
2023-06-08 08:00:00,1020.344359007978,1020.344359007978,0
2023-06-08 12:00:00,1020.344359007978,1020.344359007978,0
2023-06-08 16:00:00,1020.344359007978,1020.344359007978,0
2023-06-08 20:00:00,1020.344359007978,1020.344359007978,0
2023-06-09 00:00:00,1020.344359007978,1020.344359007978,0
2023-06-09 04:00:00,1020.344359007978,1020.344359007978,0
2023-06-09 08:00:00,1020.344359007978,1020.344359007978,0
2023-06-09 12:00:00,1020.344359007978,1020.344359007978,0
2023-06-09 16:00:00,1020.344359007978,1020.344359007978,0
2023-06-09 20:00:00,1020.344359007978,969.482420537978,1
2023-06-10 00:00:00,979.180857467978,969.482420537978,1
2023-06-10 04:00:00,995.742803609978,1030.8756214963873,0
2023-06-10 08:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-10 12:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-10 16:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-10 20:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-11 00:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-11 04:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-11 08:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-11 12:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-11 16:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-11 20:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-12 00:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-12 04:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-12 08:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-12 12:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-12 16:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-12 20:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-13 00:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-13 04:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-13 08:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-13 12:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-13 16:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-13 20:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-14 00:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-14 04:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-14 08:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-14 12:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-14 16:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-14 20:00:00,1030.8756214963873,1030.8756214963873,0
2023-06-15 00:00:00,1030.8756214963873,987.698476353054,1
2023-06-15 04:00:00,988.610363763054,987.698476353054,1
2023-06-15 08:00:00,989.9304293470541,1032.7652679364146,0
2023-06-15 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-15 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-15 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-16 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-16 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-16 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-16 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-16 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-16 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-17 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-17 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-17 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-17 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-17 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-17 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-18 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-18 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-18 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-18 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-18 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-18 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-19 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-19 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-19 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-19 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-19 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-19 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-20 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-20 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-20 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-20 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-20 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-20 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-21 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-21 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-21 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-21 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-21 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-21 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-22 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-22 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-22 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-22 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-22 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-22 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-23 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-23 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-23 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-23 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-23 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-23 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-24 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-24 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-24 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-24 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-24 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-24 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-25 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-25 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-25 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-25 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-25 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-25 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-26 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-26 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-26 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-26 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-26 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-26 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-27 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-27 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-27 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-27 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-27 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-27 20:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-28 00:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-28 04:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-28 08:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-28 12:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-28 16:00:00,1032.7652679364146,1032.7652679364146,0
2023-06-28 20:00:00,1032.7652679364146,950.3882165830813,1
2023-06-29 00:00:00,947.6543462830813,950.3882165830813,1
2023-06-29 04:00:00,947.3327144830813,1032.3337169946187,0
2023-06-29 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-06-29 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-06-29 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-06-29 20:00:00,1032.3337169946187,1032.3337169946187,0
2023-06-30 00:00:00,1032.3337169946187,1032.3337169946187,0
2023-06-30 04:00:00,1032.3337169946187,1032.3337169946187,0
2023-06-30 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-06-30 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-06-30 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-06-30 20:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-01 00:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-01 04:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-01 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-01 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-01 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-01 20:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-02 00:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-02 04:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-02 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-02 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-02 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-02 20:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-03 00:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-03 04:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-03 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-03 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-03 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-03 20:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-04 00:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-04 04:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-04 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-04 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-04 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-04 20:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-05 00:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-05 04:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-05 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-05 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-05 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-05 20:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-06 00:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-06 04:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-06 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-06 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-06 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-06 20:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-07 00:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-07 04:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-07 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-07 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-07 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-07 20:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-08 00:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-08 04:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-08 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-08 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-08 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-08 20:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-09 00:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-09 04:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-09 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-09 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-09 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-09 20:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-10 00:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-10 04:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-10 08:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-10 12:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-10 16:00:00,1032.3337169946187,1032.3337169946187,0
2023-07-10 20:00:00,1032.3337169946187,869.2788051946187,1
2023-07-11 00:00:00,869.1434575146187,869.2788051946187,1
2023-07-11 04:00:00,870.0700685546187,1032.2516966128794,0
2023-07-11 08:00:00,1032.2516966128794,1032.2516966128794,0
2023-07-11 12:00:00,1032.2516966128794,1032.2516966128794,0
2023-07-11 16:00:00,1032.2516966128794,1032.2516966128794,0
2023-07-11 20:00:00,1032.2516966128794,1032.2516966128794,0
2023-07-12 00:00:00,1032.2516966128794,1032.2516966128794,0
2023-07-12 04:00:00,1032.2516966128794,1032.2516966128794,0
2023-07-12 08:00:00,1032.2516966128794,1032.2516966128794,0
2023-07-12 12:00:00,1032.2516966128794,1032.2516966128794,0
2023-07-12 16:00:00,1032.2516966128794,967.6006155728794,1
2023-07-12 20:00:00,968.3821121568794,967.6006155728794,1
2023-07-13 00:00:00,965.8955321168794,1033.977085481486,0
2023-07-13 04:00:00,1033.977085481486,1033.977085481486,0
2023-07-13 08:00:00,1033.977085481486,1033.977085481486,0
2023-07-13 12:00:00,1033.977085481486,1033.977085481486,0
2023-07-13 16:00:00,1033.977085481486,848.5641178781527,2
2023-07-13 20:00:00,849.4272769281528,848.5641178781527,2
2023-07-14 00:00:00,864.2966887381527,1035.4449396479738,0
2023-07-14 04:00:00,1035.4449396479738,1035.4449396479738,0
2023-07-14 08:00:00,1035.4449396479738,1035.4449396479738,0
2023-07-14 12:00:00,1035.4449396479738,1035.4449396479738,0
2023-07-14 16:00:00,1035.4449396479738,1035.4449396479738,0
2023-07-14 20:00:00,1035.4449396479738,1035.4449396479738,0
2023-07-15 00:00:00,1035.4449396479738,1035.4449396479738,0
2023-07-15 04:00:00,1035.4449396479738,1035.4449396479738,0
2023-07-15 08:00:00,1035.4449396479738,1035.4449396479738,0
2023-07-15 12:00:00,1035.4449396479738,1035.4449396479738,0
2023-07-15 16:00:00,1035.4449396479738,1035.4449396479738,0
2023-07-15 20:00:00,1035.4449396479738,1035.4449396479738,0
