timestamp,equity,wallet,unrealized,used_margin,available_margin,open_positions
2023-05-18 04:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-18 08:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-18 12:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-18 16:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-18 20:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-19 00:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-19 04:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-19 08:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-19 12:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-19 16:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-19 20:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-20 00:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-20 04:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-20 08:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-20 12:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-20 16:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-20 20:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-21 00:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-21 04:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-21 08:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-21 12:00:00,1000.0,1000.0,0.0,0.0,1000.0,0
2023-05-21 16:00:00,1000.0712155839998,1000.0,0.07121558399983403,142.2602505984,857.7397494016,1
2023-05-21 20:00:00,1026.420981664,1000.0,26.420981663999907,142.2602505984,857.7397494016,1
2023-05-22 00:00:00,1037.6254402349532,1037.6254402349532,0.0,153.2318065776,884.3936336573532,1
2023-05-22 04:00:00,1025.4629402249532,1037.6254402349532,-12.16250001000009,153.2318065776,884.3936336573532,1
2023-05-22 08:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-22 12:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-22 16:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-22 20:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-23 00:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-23 04:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-23 08:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-23 12:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-23 16:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-23 20:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-24 00:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-24 04:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-24 08:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-24 12:00:00,1035.02259435557,1035.02259435557,0.0,0.0,1035.02259435557,0
2023-05-24 16:00:00,1034.9477521175697,1035.02259435557,-0.07484223800009146,143.58483360299996,891.43776075257,1
2023-05-24 20:00:00,1033.82511854757,1035.02259435557,-1.197475808000134,143.58483360299996,891.43776075257,1
2023-05-25 00:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-25 04:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-25 08:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-25 12:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-25 16:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-25 20:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-26 00:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-26 04:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-26 08:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-26 12:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-26 16:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-26 20:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-27 00:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-27 04:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-27 08:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-27 12:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-27 16:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-27 20:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-28 00:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-28 04:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-28 08:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-28 12:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-28 16:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-28 20:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-29 00:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-29 04:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-29 08:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-29 12:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-29 16:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-29 20:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-30 00:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-30 04:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-30 08:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-30 12:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-30 16:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-30 20:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-31 00:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-31 04:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-31 08:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-31 12:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-31 16:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-05-31 20:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-01 00:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-01 04:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-01 08:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-01 12:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-01 16:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-01 20:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-02 00:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-02 04:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-02 08:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-02 12:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-02 16:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-02 20:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-03 00:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-03 04:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-03 08:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-03 12:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-03 16:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-03 20:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-04 00:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-04 04:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-04 08:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-04 12:00:00,1034.7948281788968,1034.7948281788968,0.0,0.0,1034.7948281788968,0
2023-06-04 16:00:00,1034.7524881618967,1034.7948281788968,-0.04234001700005175,93.93979571790001,940.8550324609968,1
2023-06-04 20:00:00,1019.0020018378967,1034.7948281788968,-15.792826341000048,93.93979571790001,940.8550324609968,1
2023-06-05 00:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-05 04:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-05 08:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-05 12:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-05 16:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-05 20:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-06 00:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-06 04:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-06 08:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-06 12:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-06 16:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-06 20:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-07 00:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-07 04:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-07 08:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-07 12:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-07 16:00:00,1036.1819157153282,1036.1819157153282,0.0,0.0,1036.1819157153282,0
2023-06-07 20:00:00,1036.1819157153282,1036.1819157153282,0.0,65.162256663,971.0196590523282,1
2023-06-08 00:00:00,1042.0939903253281,1036.1819157153282,5.912074610000016,65.162256663,971.0196590523282,1
2023-06-08 04:00:00,1047.0183295723944,1047.0183295723944,0.0,0.0,1047.0183295723944,0
2023-06-08 08:00:00,1047.0183295723944,1047.0183295723944,0.0,0.0,1047.0183295723944,0
2023-06-08 12:00:00,1047.0183295723944,1047.0183295723944,0.0,0.0,1047.0183295723944,0
2023-06-08 16:00:00,1047.0183295723944,1047.0183295723944,0.0,0.0,1047.0183295723944,0
2023-06-08 20:00:00,1047.0183295723944,1047.0183295723944,0.0,0.0,1047.0183295723944,0
2023-06-09 00:00:00,1047.0183295723944,1047.0183295723944,0.0,0.0,1047.0183295723944,0
2023-06-09 04:00:00,1047.0183295723944,1047.0183295723944,0.0,0.0,1047.0183295723944,0
2023-06-09 08:00:00,1047.0183295723944,1047.0183295723944,0.0,0.0,1047.0183295723944,0
2023-06-09 12:00:00,1047.0183295723944,1047.0183295723944,0.0,0.0,1047.0183295723944,0
2023-06-09 16:00:00,1047.0183295723944,1047.0183295723944,0.0,0.0,1047.0183295723944,0
2023-06-09 20:00:00,1047.0385796323944,1047.0183295723944,0.020250060000024748,35.204729310000005,1011.8136002623944,1
2023-06-10 00:00:00,1069.3946458723944,1047.0183295723944,22.37631630000001,35.204729310000005,1011.8136002623944,1
2023-06-10 04:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-10 08:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-10 12:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-10 16:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-10 20:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-11 00:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-11 04:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-11 08:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-11 12:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-11 16:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-11 20:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-12 00:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-12 04:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-12 08:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-12 12:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-12 16:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-12 20:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-13 00:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-13 04:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-13 08:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-13 12:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-13 16:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-13 20:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-14 00:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-14 04:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-14 08:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-14 12:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-14 16:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-14 20:00:00,1071.2991726976077,1071.2991726976077,0.0,0.0,1071.2991726976077,0
2023-06-15 00:00:00,1071.2991726976077,1071.2991726976077,0.0,60.44883197750001,1010.8503407201076,1
2023-06-15 04:00:00,1075.5547056226076,1071.2991726976077,4.255532924999946,60.44883197750001,1010.8503407201076,1
2023-06-15 08:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-15 12:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-15 16:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-15 20:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-16 00:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-16 04:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-16 08:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-16 12:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-16 16:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-16 20:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-17 00:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-17 04:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-17 08:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-17 12:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-17 16:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-17 20:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-18 00:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-18 04:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-18 08:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-18 12:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-18 16:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-18 20:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-19 00:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-19 04:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-19 08:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-19 12:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-19 16:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-19 20:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-20 00:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-20 04:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-20 08:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-20 12:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-20 16:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-20 20:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-21 00:00:00,1080.0519505351608,1080.0519505351608,0.0,0.0,1080.0519505351608,0
2023-06-21 04:00:00,1080.0519505351608,1080.0519505351608,0.0,141.83676411000002,938.2151864251608,1
2023-06-21 08:00:00,1066.7766462151608,1080.0519505351608,-13.275304320000028,141.83676411000002,938.2151864251608,1
2023-06-21 12:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-21 16:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-21 20:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-22 00:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-22 04:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-22 08:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-22 12:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-22 16:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-22 20:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-23 00:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-23 04:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-23 08:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-23 12:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-23 16:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-23 20:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-24 00:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-24 04:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-24 08:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-24 12:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-24 16:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-24 20:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-25 00:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-25 04:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-25 08:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-25 12:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-25 16:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-25 20:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-26 00:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-26 04:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-26 08:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-26 12:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-26 16:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-26 20:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-27 00:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-27 04:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-27 08:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-27 12:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-27 16:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-27 20:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-28 00:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-28 04:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-28 08:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-28 12:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-28 16:00:00,1080.3624217543174,1080.3624217543174,0.0,0.0,1080.3624217543174,0
2023-06-28 20:00:00,1080.3235046943173,1080.3624217543174,-0.038917060000075214,89.707715006,990.6547067483175,1
2023-06-29 00:00:00,1070.4385714543173,1080.3624217543174,-9.923850300000044,89.707715006,990.6547067483175,1
2023-06-29 04:00:00,1078.7510659928814,1078.7510659928814,0.0,0.0,1078.7510659928814,0
2023-06-29 08:00:00,1078.7510659928814,1078.7510659928814,0.0,0.0,1078.7510659928814,0
2023-06-29 12:00:00,1078.7510659928814,1078.7510659928814,0.0,0.0,1078.7510659928814,0
2023-06-29 16:00:00,1078.7510659928814,1078.7510659928814,0.0,0.0,1078.7510659928814,0
2023-06-29 20:00:00,1078.7510659928814,1078.7510659928814,0.0,0.0,1078.7510659928814,0
2023-06-30 00:00:00,1078.7510659928814,1078.7510659928814,0.0,0.0,1078.7510659928814,0
2023-06-30 04:00:00,1078.7510659928814,1078.7510659928814,0.0,0.0,1078.7510659928814,0
2023-06-30 08:00:00,1078.7510659928814,1078.7510659928814,0.0,0.0,1078.7510659928814,0
